ID_new,ID_Old,species,Longitude,Latitude,source
9768,6542,crassulus,-92.67,15.72,Velasco etal16
9769,6543,crassulus,-92.806,15.801,Velasco etal16
9770,6544,crassulus,-93.069,15.802,Velasco etal16
9771,6545,crassulus,-91.315,15.803,Velasco etal16
9772,6546,crassulus,-91.31,15.81,Velasco etal16
9773,6547,crassulus,-91.967,15.817,Velasco etal16
9774,6548,crassulus,-91.434,15.82,Velasco etal16
9775,6549,crassulus,-91.474,15.827,Velasco etal16
9776,6550,crassulus,-91.585,15.873,Velasco etal16
9777,6551,crassulus,-91.59,15.873,Velasco etal16
9778,6552,crassulus,-92.483,15.967,Velasco etal16
9779,6553,crassulus,-93.463,15.993,Velasco etal16
9780,6554,crassulus,-93.868,16.049,Velasco etal16
9781,6555,crassulus,-91.7,16.1,Velasco etal16
9782,6556,crassulus,-92.19,16.31,Velasco etal16
9783,6557,crassulus,-92.19,16.31,Velasco etal16
9784,6558,crassulus,-92.651,16.313,Velasco etal16
9785,6559,crassulus,-92.239,16.316,Velasco etal16
9786,6560,crassulus,-92.183,16.317,Velasco etal16
9787,6561,crassulus,-92.242,16.337,Velasco etal16
9788,6562,crassulus,-92.211,16.356,Velasco etal16
9789,6563,crassulus,-92.214,16.36,Velasco etal16
9790,6564,crassulus,-92.21,16.36,Velasco etal16
9791,6565,crassulus,-92.219,16.363,Velasco etal16
9792,6566,crassulus,-92.233,16.378,Velasco etal16
9793,6567,crassulus,-92.217,16.383,Velasco etal16
9794,6568,crassulus,-92.25,16.383,Velasco etal16
9795,6569,crassulus,-92.29,16.4,Velasco etal16
9796,6570,crassulus,-92.262,16.416,Velasco etal16
9797,6571,crassulus,-92.267,16.417,Velasco etal16
9798,6572,crassulus,-92.3,16.433,Velasco etal16
9799,6573,crassulus,-92.4,16.467,Velasco etal16
9800,6574,crassulus,-92.355,16.504,Velasco etal16
9801,6575,crassulus,-92.391,16.512,Velasco etal16
9802,6576,crassulus,-93.84,16.56,Velasco etal16
9803,6577,crassulus,-92.5,16.57,Velasco etal16
9804,6578,crassulus,-92.36,16.59,Velasco etal16
9805,6579,crassulus,-93.985,16.6,Velasco etal16
9806,6580,crassulus,-92.53,16.62,Velasco etal16
9807,6581,crassulus,-92.53,16.62,Velasco etal16
9808,6582,crassulus,-92.539,16.632,Velasco etal16
9809,6583,crassulus,-92.538,16.633,Velasco etal16
9810,6584,crassulus,-92.539,16.633,Velasco etal16
9811,6585,crassulus,-92.548,16.639,Velasco etal16
9812,6586,crassulus,-92.54,16.64,Velasco etal16
9813,6587,crassulus,-94.053,16.642,Velasco etal16
9814,6588,crassulus,-92.56,16.65,Velasco etal16
9815,6589,crassulus,-92.55,16.65,Velasco etal16
9816,6590,crassulus,-92.549,16.65,Velasco etal16
9817,6591,crassulus,-92.4,16.65,Velasco etal16
9818,6592,crassulus,-92.557,16.653,Velasco etal16
9819,6593,crassulus,-92.558,16.66,Velasco etal16
9820,6594,crassulus,-92.567,16.66,Velasco etal16
9821,6595,crassulus,-93.96,16.66,Velasco etal16
9822,6596,crassulus,-92.567,16.667,Velasco etal16
9823,6597,crassulus,-92.571,16.667,Velasco etal16
9824,6598,crassulus,-92.454,16.669,Velasco etal16
9825,6599,crassulus,-92.572,16.669,Velasco etal16
9826,6600,crassulus,-92.638,16.669,Velasco etal16
9827,6601,crassulus,-92.58,16.67,Velasco etal16
9828,6602,crassulus,-92.568,16.67,Velasco etal16
9829,6603,crassulus,-92.576,16.672,Velasco etal16
9830,6604,crassulus,-92.573,16.674,Velasco etal16
9831,6605,crassulus,-92.573,16.674,Velasco etal16
9832,6606,crassulus,-92.586,16.675,Velasco etal16
9833,6607,crassulus,-92.582,16.675,Velasco etal16
9834,6608,crassulus,-92.583,16.676,Velasco etal16
9835,6609,crassulus,-92.638,16.679,Velasco etal16
9836,6610,crassulus,-92.58,16.68,Velasco etal16
9837,6611,crassulus,-92.58,16.68,Velasco etal16
9838,6612,crassulus,-92.58,16.68,Velasco etal16
9839,6613,crassulus,-92.615,16.689,Velasco etal16
9840,6614,crassulus,-92.59,16.69,Velasco etal16
9841,6615,crassulus,-92.59,16.69,Velasco etal16
9842,6616,crassulus,-92.602,16.692,Velasco etal16
9843,6617,crassulus,-92.603,16.697,Velasco etal16
9844,6618,crassulus,-92.531,16.71,Velasco etal16
9845,6619,crassulus,-92.533,16.717,Velasco etal16
9846,6620,crassulus,-92.701,16.72,Velasco etal16
9847,6621,crassulus,-92.686,16.721,Velasco etal16
9848,6622,crassulus,-92.728,16.727,Velasco etal16
9849,6623,crassulus,-92.699,16.728,Velasco etal16
9850,6624,crassulus,-92.707,16.729,Velasco etal16
9851,6625,crassulus,-92.7,16.73,Velasco etal16
9852,6626,crassulus,-92.7,16.73,Velasco etal16
9853,6627,crassulus,-92.53,16.73,Velasco etal16
9854,6628,crassulus,-92.778,16.731,Velasco etal16
9855,6629,crassulus,-92.733,16.733,Velasco etal16
9856,6630,crassulus,-92.567,16.734,Velasco etal16
9857,6631,crassulus,-92.525,16.734,Velasco etal16
9858,6632,crassulus,-92.636,16.736,Velasco etal16
9859,6633,crassulus,-92.638,16.738,Velasco etal16
9860,6634,crassulus,-92.752,16.738,Velasco etal16
9861,6635,crassulus,-92.752,16.738,Velasco etal16
9862,6636,crassulus,-92.64,16.74,Velasco etal16
9863,6637,crassulus,-92.694,16.743,Velasco etal16
9864,6638,crassulus,-92.586,16.743,Velasco etal16
9865,6639,crassulus,-92.694,16.744,Velasco etal16
9866,6640,crassulus,-92.677,16.76,Velasco etal16
9867,6641,crassulus,-92.677,16.76,Velasco etal16
9868,6642,crassulus,-93.28,16.77,Velasco etal16
9869,6643,crassulus,-93.26,16.77,Velasco etal16
9870,6644,crassulus,-92.607,16.778,Velasco etal16
9871,6645,crassulus,-92.56,16.78,Velasco etal16
9872,6646,crassulus,-92.55,16.78,Velasco etal16
9873,6647,crassulus,-92.54,16.78,Velasco etal16
9874,6648,crassulus,-92.549,16.781,Velasco etal16
9875,6649,crassulus,-92.525,16.781,Velasco etal16
9876,6650,crassulus,-92.525,16.781,Velasco etal16
9877,6651,crassulus,-92.553,16.782,Velasco etal16
9878,6652,crassulus,-92.57,16.79,Velasco etal16
9879,6653,crassulus,-91.89,16.8,Velasco etal16
9880,6654,crassulus,-92.506,16.819,Velasco etal16
9881,6655,crassulus,-92.51,16.82,Velasco etal16
9882,6656,crassulus,-92.51,16.82,Velasco etal16
9883,6657,crassulus,-92.489,16.821,Velasco etal16
9884,6658,crassulus,-92.507,16.838,Velasco etal16
9885,6659,crassulus,-92.52,16.84,Velasco etal16
9886,6660,crassulus,-92.48,16.84,Velasco etal16
9887,6661,crassulus,-93.783,16.85,Velasco etal16
9888,6662,crassulus,-92.11,16.85,Velasco etal16
9889,6663,crassulus,-92.487,16.881,Velasco etal16
9890,6664,crassulus,-92.487,16.881,Velasco etal16
9891,6665,crassulus,-92.72,17.062,Velasco etal16
9892,6666,crassulus,-92.72,17.062,Velasco etal16
9893,6667,crassulus,-92.72,17.062,Velasco etal16
9894,6668,crassulus,-93.014,17.156,Velasco etal16
9895,6669,crassulus,-93.117,17.517,Velasco etal16
9896,6670,crassulus,-96.93,18.89,Velasco etal16
9897,6671,crassulus,-97.09,19.32,Velasco etal16
9898,896,cristatellus,-66.528,18.162,Velasco etal16
9899,897,cristatellus,-66.487,18.17,Velasco etal16
9900,898,cristatellus,-65.795,18.312,Velasco etal16
9901,899,cristatellus,-66.545,18.195,Velasco etal16
9902,900,cristatellus,-66.628,18.254,Velasco etal16
9903,901,cristatellus,-65.803,18.287,Velasco etal16
9904,902,cristatellus,-65.787,18.304,Velasco etal16
9905,903,cristatellus,-65.828,18.287,Velasco etal16
9906,904,cristatellus,-65.795,18.287,Velasco etal16
9907,905,cristatellus,-66.795,18.12,Velasco etal16
9908,906,cristatellus,-66.07,18.112,Velasco etal16
9909,907,cristatellus,-66.42,18.179,Velasco etal16
9910,908,cristatellus,-66.337,18.154,Velasco etal16
9911,909,cristatellus,-66.97,18.137,Velasco etal16
9912,910,cristatellus,-66.987,18.154,Velasco etal16
9913,911,cristatellus,-66.078,18.12,Velasco etal16
9914,912,cristatellus,-66.287,18.195,Velasco etal16
9915,913,cristatellus,-66.528,18.245,Velasco etal16
9916,914,cristatellus,-66.028,18.087,Velasco etal16
9917,915,cristatellus,-66.92,18.12,Velasco etal16
9918,916,cristatellus,-66.078,18.095,Velasco etal16
9919,917,cristatellus,-66.07,18.12,Velasco etal16
9920,918,cristatellus,-65.753,18.295,Velasco etal16
9921,919,cristatellus,-65.837,18.295,Velasco etal16
9922,920,cristatellus,-65.853,18.304,Velasco etal16
9923,921,cristatellus,-65.828,18.312,Velasco etal16
9924,922,cristatellus,-65.828,18.32,Velasco etal16
9925,923,cristatellus,-66.72,18.162,Velasco etal16
9926,924,cristatellus,-66.578,18.27,Velasco etal16
9927,925,cristatellus,-66.178,18.237,Velasco etal16
9928,926,cristatellus,-65.878,18.254,Velasco etal16
9929,927,cristatellus,-66.653,18.12,Velasco etal16
9930,928,cristatellus,-65.862,18.254,Velasco etal16
9931,929,cristatellus,-66.462,18.079,Velasco etal16
9932,930,cristatellus,-65.753,18.254,Velasco etal16
9933,931,cristatellus,-66.137,18.187,Velasco etal16
9934,932,cristatellus,-66.978,18.129,Velasco etal16
9935,933,cristatellus,-66.295,18.287,Velasco etal16
9936,934,cristatellus,-66.795,18.295,Velasco etal16
9937,935,cristatellus,-66.695,18.312,Velasco etal16
9938,936,cristatellus,-67.02,18.17,Velasco etal16
9939,937,cristatellus,-66.17,18.112,Velasco etal16
9940,938,cristatellus,-65.928,18.12,Velasco etal16
9941,939,cristatellus,-66.253,18.195,Velasco etal16
9942,940,cristatellus,-66.145,18.22,Velasco etal16
9943,941,cristatellus,-66.87,18.304,Velasco etal16
9944,942,cristatellus,-66.712,18.329,Velasco etal16
9945,943,cristatellus,-66.103,18.262,Velasco etal16
9946,944,cristatellus,-67.028,18.17,Velasco etal16
9947,945,cristatellus,-66.878,18.295,Velasco etal16
9948,946,cristatellus,-66.837,18.337,Velasco etal16
9949,947,cristatellus,-66.403,18.312,Velasco etal16
9950,948,cristatellus,-66.928,18.312,Velasco etal16
9951,949,cristatellus,-66.878,18.379,Velasco etal16
9952,950,cristatellus,-66.962,18.204,Velasco etal16
9953,951,cristatellus,-66.72,18.212,Velasco etal16
9954,952,cristatellus,-67.07,18.212,Velasco etal16
9955,953,cristatellus,-66.57,18.345,Velasco etal16
9956,954,cristatellus,-65.953,18.07,Velasco etal16
9957,955,cristatellus,-66.97,18.412,Velasco etal16
9958,956,cristatellus,-65.862,18.329,Velasco etal16
9959,957,cristatellus,-66.962,18.42,Velasco etal16
9960,958,cristatellus,-66.97,18.42,Velasco etal16
9961,959,cristatellus,-66.278,18.312,Velasco etal16
9962,960,cristatellus,-64.953,18.354,Velasco etal16
9963,961,cristatellus,-65.795,18.337,Velasco etal16
9964,962,cristatellus,-66.603,18.362,Velasco etal16
9965,963,cristatellus,-66.928,18.379,Velasco etal16
9966,964,cristatellus,-66.587,18.379,Velasco etal16
9967,965,cristatellus,-66.053,18.07,Velasco etal16
9968,966,cristatellus,-67.037,18.12,Velasco etal16
9969,967,cristatellus,-65.762,18.337,Velasco etal16
9970,968,cristatellus,-66.887,18.429,Velasco etal16
9971,969,cristatellus,-65.903,18.037,Velasco etal16
9972,970,cristatellus,-66.028,18.17,Velasco etal16
9973,971,cristatellus,-66.728,18.412,Velasco etal16
9974,972,cristatellus,-66.903,18.07,Velasco etal16
9975,973,cristatellus,-66.862,18.095,Velasco etal16
9976,974,cristatellus,-66.953,18.095,Velasco etal16
9977,975,cristatellus,-66.703,18.27,Velasco etal16
9978,976,cristatellus,-66.287,18.37,Velasco etal16
9979,977,cristatellus,-65.753,18.237,Velasco etal16
9980,978,cristatellus,-65.828,18.337,Velasco etal16
9981,979,cristatellus,-67.103,18.195,Velasco etal16
9982,980,cristatellus,-66.995,18.32,Velasco etal16
9983,981,cristatellus,-64.745,18.345,Velasco etal16
9984,982,cristatellus,-66.695,18.304,Velasco etal16
9985,983,cristatellus,-66.62,18.054,Velasco etal16
9986,984,cristatellus,-67.053,18.062,Velasco etal16
9987,985,cristatellus,-65.737,18.245,Velasco etal16
9988,986,cristatellus,-66.22,18.312,Velasco etal16
9989,987,cristatellus,-66.645,18.32,Velasco etal16
9990,988,cristatellus,-66.878,17.979,Velasco etal16
9991,989,cristatellus,-66.003,18.037,Velasco etal16
9992,990,cristatellus,-66.045,18.237,Velasco etal16
9993,991,cristatellus,-66.595,18.445,Velasco etal16
9994,992,cristatellus,-66.962,18.479,Velasco etal16
9995,993,cristatellus,-66.862,17.97,Velasco etal16
9996,994,cristatellus,-67.153,18.07,Velasco etal16
9997,995,cristatellus,-67.112,18.004,Velasco etal16
9998,996,cristatellus,-65.553,18.095,Velasco etal16
9999,997,cristatellus,-66.12,18.354,Velasco etal16
10000,998,cristatellus,-66.003,18.379,Velasco etal16
10001,999,cristatellus,-67.187,18.379,Velasco etal16
10002,1000,cristatellus,-67.162,18.395,Velasco etal16
10003,1001,cristatellus,-66.628,18.045,Velasco etal16
10004,1002,cristatellus,-67.062,18.087,Velasco etal16
10005,1003,cristatellus,-67.112,18.279,Velasco etal16
10006,1004,cristatellus,-67.137,18.287,Velasco etal16
10007,1005,cristatellus,-67.237,18.32,Velasco etal16
10008,1006,cristatellus,-67.253,18.345,Velasco etal16
10009,1007,cristatellus,-67.162,18.412,Velasco etal16
10010,1008,cristatellus,-66.853,17.987,Velasco etal16
10011,1009,cristatellus,-67.087,18.004,Velasco etal16
10012,1010,cristatellus,-66.478,18.054,Velasco etal16
10013,1011,cristatellus,-66.537,18.07,Velasco etal16
10014,1012,cristatellus,-66.337,18.412,Velasco etal16
10015,1013,cristatellus,-66.27,18.462,Velasco etal16
10016,1014,cristatellus,-66.487,18.462,Velasco etal16
10017,1015,cristatellus,-67.045,17.987,Velasco etal16
10018,1016,cristatellus,-67.103,18.012,Velasco etal16
10019,1017,cristatellus,-65.67,18.337,Velasco etal16
10020,1018,cristatellus,-66.053,18.395,Velasco etal16
10021,1019,cristatellus,-66.045,18.404,Velasco etal16
10022,1020,cristatellus,-66.053,18.404,Velasco etal16
10023,1021,cristatellus,-66.153,18.404,Velasco etal16
10024,1022,cristatellus,-66.662,18.445,Velasco etal16
10025,1023,cristatellus,-66.303,18.462,Velasco etal16
10026,1024,cristatellus,-66.353,18.462,Velasco etal16
10027,1025,cristatellus,-67.062,18.512,Velasco etal16
10028,1026,cristatellus,-67.045,17.979,Velasco etal16
10029,1027,cristatellus,-67.17,18.02,Velasco etal16
10030,1028,cristatellus,-65.645,18.354,Velasco etal16
10031,1029,cristatellus,-65.77,18.37,Velasco etal16
10032,1030,cristatellus,-66.403,18.445,Velasco etal16
10033,1031,cristatellus,-67.137,17.954,Velasco etal16
10034,1032,cristatellus,-65.937,17.979,Velasco etal16
10035,1033,cristatellus,-66.237,18.037,Velasco etal16
10036,1034,cristatellus,-66.553,18.054,Velasco etal16
10037,1035,cristatellus,-65.737,18.212,Velasco etal16
10038,1036,cristatellus,-65.753,18.379,Velasco etal16
10039,1037,cristatellus,-65.92,18.437,Velasco etal16
10040,1038,cristatellus,-65.962,18.437,Velasco etal16
10041,1039,cristatellus,-66.003,18.437,Velasco etal16
10042,1040,cristatellus,-65.953,18.445,Velasco etal16
10043,1041,cristatellus,-66.97,17.954,Velasco etal16
10044,1042,cristatellus,-67.12,17.954,Velasco etal16
10045,1043,cristatellus,-67.053,17.979,Velasco etal16
10046,1044,cristatellus,-67.003,18.004,Velasco etal16
10047,1045,cristatellus,-65.903,18.02,Velasco etal16
10048,1046,cristatellus,-66.812,18.037,Velasco etal16
10049,1047,cristatellus,-65.42,18.129,Velasco etal16
10050,1048,cristatellus,-65.737,18.179,Velasco etal16
10051,1049,cristatellus,-66.937,17.962,Velasco etal16
10052,1050,cristatellus,-66.37,18.037,Velasco etal16
10053,1051,cristatellus,-65.653,18.245,Velasco etal16
10054,1052,cristatellus,-65.287,18.32,Velasco etal16
10055,1053,cristatellus,-66.978,17.962,Velasco etal16
10056,1054,cristatellus,-67.028,17.97,Velasco etal16
10057,1055,cristatellus,-67.037,17.97,Velasco etal16
10058,1056,cristatellus,-67.045,17.97,Velasco etal16
10059,1057,cristatellus,-64.887,18.337,Velasco etal16
10060,1058,cristatellus,-65.62,18.379,Velasco etal16
10061,1059,cristatellus,-65.587,18.387,Velasco etal16
10062,1060,cristatellus,-66.953,17.937,Velasco etal16
10063,1061,cristatellus,-66.928,17.97,Velasco etal16
10064,1062,cristatellus,-66.67,17.979,Velasco etal16
10065,1063,cristatellus,-65.995,17.987,Velasco etal16
10066,1064,cristatellus,-66.878,18.004,Velasco etal16
10067,1065,cristatellus,-66.628,18.012,Velasco etal16
10068,1066,cristatellus,-65.328,18.304,Velasco etal16
10069,1067,cristatellus,-68.845,18.42,Velasco etal16
10070,1068,cristatellus,-68.978,18.42,Velasco etal16
10071,1069,cristatellus,-66.837,17.954,Velasco etal16
10072,1070,cristatellus,-66.845,17.954,Velasco etal16
10073,1071,cristatellus,-66.912,17.97,Velasco etal16
10074,1072,cristatellus,-65.978,17.979,Velasco etal16
10075,1073,cristatellus,-66.845,17.987,Velasco etal16
10076,1074,cristatellus,-66.787,18.02,Velasco etal16
10077,1075,cristatellus,-66.795,18.02,Velasco etal16
10078,1076,cristatellus,-65.462,18.112,Velasco etal16
10079,1077,cristatellus,-65.303,18.312,Velasco etal16
10080,1078,cristatellus,-68.92,18.412,Velasco etal16
10081,1079,cristatellus,-68.937,18.412,Velasco etal16
10082,1080,cristatellus,-68.962,18.42,Velasco etal16
10083,1081,cristatellus,-68.97,18.42,Velasco etal16
10084,1082,cristatellus,-66.52,17.895,Velasco etal16
10085,1083,cristatellus,-66.853,17.954,Velasco etal16
10086,1084,cristatellus,-66.862,17.954,Velasco etal16
10087,1085,cristatellus,-66.812,17.962,Velasco etal16
10088,1086,cristatellus,-66.795,17.97,Velasco etal16
10089,1087,cristatellus,-66.737,17.995,Velasco etal16
10090,1088,cristatellus,-66.495,18.004,Velasco etal16
10091,1089,cristatellus,-65.47,18.104,Velasco etal16
10092,1090,cristatellus,-65.545,18.12,Velasco etal16
10093,1091,cristatellus,-65.487,18.137,Velasco etal16
10094,1092,cristatellus,-65.253,18.32,Velasco etal16
10095,1093,cristatellus,-65.312,18.329,Velasco etal16
10096,1094,cristatellus,-65.328,18.337,Velasco etal16
10097,1095,cristatellus,-66.062,17.97,Velasco etal16
10098,1096,cristatellus,-66.403,17.97,Velasco etal16
10099,1097,cristatellus,-65.42,18.112,Velasco etal16
10100,1098,cristatellus,-65.228,18.32,Velasco etal16
10101,1099,cristatellus,-72.337,18.537,Velasco etal16
10102,1100,cristatellus,-66.128,17.962,Velasco etal16
10103,1101,cristatellus,-66.412,17.962,Velasco etal16
10104,1102,cristatellus,-66.395,17.979,Velasco etal16
10105,1103,cristatellus,-64.953,18.32,Velasco etal16
10106,1104,cristatellus,-64.845,18.329,Velasco etal16
10107,6672,cristifer,-90.63,14.114,Velasco etal16
10108,6673,cristifer,-90.79,14.3,Velasco etal16
10109,6674,cristifer,-90.748,14.377,Velasco etal16
10110,6675,cristifer,-91.505,14.532,Velasco etal16
10111,6676,cristifer,-91.536,14.534,Velasco etal16
10112,6677,cristifer,-91.185,14.537,Velasco etal16
10113,6678,cristifer,-92.175,14.56,Velasco etal16
10114,6679,cristifer,-92.17,14.56,Velasco etal16
10115,6680,cristifer,-91.606,14.66,Velasco etal16
10116,6681,cristifer,-91.579,14.679,Velasco etal16
10117,6682,cristifer,-92.042,14.946,Velasco etal16
10118,6683,cristifer,-92.44,15.11,Velasco etal16
10119,6684,cristifer,-92.675,15.342,Velasco etal16
10120,6685,cristifer,-92.625,15.358,Velasco etal16
10121,6686,cryptolimifrons,-82.416,8.871,Velasco etal16
10122,6687,cryptolimifrons,-82.274,9.01,Velasco etal16
10123,6688,cryptolimifrons,-82.303,9.055,Velasco etal16
10124,6689,cryptolimifrons,-82.298,9.121,Velasco etal16
10125,6690,cryptolimifrons,-82.04,9.15,Velasco etal16
10126,6691,cryptolimifrons,-82.318,9.157,Velasco etal16
10127,6692,cryptolimifrons,-82.11,9.17,Velasco etal16
10128,6693,cryptolimifrons,-82.255,9.181,Velasco etal16
10129,6694,cryptolimifrons,-82.362,9.206,Velasco etal16
10130,6695,cryptolimifrons,-82.141,9.221,Velasco etal16
10131,6696,cryptolimifrons,-82.128,9.227,Velasco etal16
10132,6697,cryptolimifrons,-82.256,9.244,Velasco etal16
10133,6698,cryptolimifrons,-82.28,9.26,Velasco etal16
10134,6699,cryptolimifrons,-82.409,9.266,Velasco etal16
10135,6700,cryptolimifrons,-82.51,9.27,Velasco etal16
10136,6701,cryptolimifrons,-82.41,9.27,Velasco etal16
10137,6702,cryptolimifrons,-82.287,9.276,Velasco etal16
10138,6703,cryptolimifrons,-82.393,9.292,Velasco etal16
10139,6704,cryptolimifrons,-82.54,9.293,Velasco etal16
10140,6705,cryptolimifrons,-82.133,9.3,Velasco etal16
10141,6706,cryptolimifrons,-82.11,9.3,Velasco etal16
10142,6707,cryptolimifrons,-82.196,9.316,Velasco etal16
10143,6708,cryptolimifrons,-82.16,9.34,Velasco etal16
10144,6709,cryptolimifrons,-82.233,9.347,Velasco etal16
10145,6710,cryptolimifrons,-82.254,9.348,Velasco etal16
10146,6711,cryptolimifrons,-82.257,9.353,Velasco etal16
10147,6712,cryptolimifrons,-82.27,9.39,Velasco etal16
10148,6713,cryptolimifrons,-82.271,9.396,Velasco etal16
10149,6714,cryptolimifrons,-82.251,9.406,Velasco etal16
10150,6715,cryptolimifrons,-83.05,9.41,Velasco etal16
10151,6716,cryptolimifrons,-83.059,9.469,Velasco etal16
10152,1105,cupeyalensis,-75.703,20.537,Velasco etal16
10153,1106,cupeyalensis,-75.245,20.579,Velasco etal16
10154,6717,cupreus,-83.317,8.533,Velasco etal16
10155,6718,cupreus,-83.317,8.533,Velasco etal16
10156,6719,cupreus,-82.97,8.89,Velasco etal16
10157,6720,cupreus,-83.881,9.267,Velasco etal16
10158,6721,cupreus,-83.881,9.267,Velasco etal16
10159,6722,cupreus,-83.881,9.267,Velasco etal16
10160,6723,cupreus,-83.881,9.267,Velasco etal16
10161,6724,cupreus,-83.841,9.279,Velasco etal16
10162,6725,cupreus,-83.841,9.279,Velasco etal16
10163,6726,cupreus,-83.841,9.279,Velasco etal16
10164,6727,cupreus,-84.14,9.4,Velasco etal16
10165,6728,cupreus,-84.157,9.408,Velasco etal16
10166,6729,cupreus,-84.15,9.42,Velasco etal16
10167,6730,cupreus,-84.162,9.433,Velasco etal16
10168,6731,cupreus,-84.14,9.433,Velasco etal16
10169,6732,cupreus,-84.16,9.44,Velasco etal16
10170,6733,cupreus,-84.15,9.45,Velasco etal16
10171,6734,cupreus,-84.15,9.45,Velasco etal16
10172,6735,cupreus,-84.072,9.478,Velasco etal16
10173,6736,cupreus,-84.072,9.478,Velasco etal16
10174,6737,cupreus,-84.317,9.517,Velasco etal16
10175,6738,cupreus,-84.317,9.517,Velasco etal16
10176,6739,cupreus,-84.33,9.52,Velasco etal16
10177,6740,cupreus,-84.192,9.554,Velasco etal16
10178,6741,cupreus,-84.192,9.554,Velasco etal16
10179,6742,cupreus,-84.56,9.56,Velasco etal16
10180,6743,cupreus,-84.63,9.62,Velasco etal16
10181,6744,cupreus,-84.61,9.63,Velasco etal16
10182,6745,cupreus,-84.6,9.63,Velasco etal16
10183,6746,cupreus,-84.28,9.68,Velasco etal16
10184,6747,cupreus,-84.283,9.684,Velasco etal16
10185,6748,cupreus,-83.07,9.7,Velasco etal16
10186,6749,cupreus,-84.653,9.703,Velasco etal16
10187,6750,cupreus,-84.56,9.72,Velasco etal16
10188,6751,cupreus,-84.17,9.74,Velasco etal16
10189,6752,cupreus,-84.175,9.744,Velasco etal16
10190,6753,cupreus,-84.22,9.76,Velasco etal16
10191,6754,cupreus,-84.2,9.76,Velasco etal16
10192,6755,cupreus,-84.22,9.764,Velasco etal16
10193,6756,cupreus,-84.206,9.764,Velasco etal16
10194,6757,cupreus,-83.767,9.767,Velasco etal16
10195,6758,cupreus,-83.767,9.767,Velasco etal16
10196,6759,cupreus,-84.61,9.77,Velasco etal16
10197,6760,cupreus,-83.799,9.771,Velasco etal16
10198,6761,cupreus,-84.63,9.78,Velasco etal16
10199,6762,cupreus,-84.61,9.78,Velasco etal16
10200,6763,cupreus,-85.264,9.785,Velasco etal16
10201,6764,cupreus,-83.852,9.791,Velasco etal16
10202,6765,cupreus,-83.852,9.791,Velasco etal16
10203,6766,cupreus,-83.881,9.814,Velasco etal16
10204,6767,cupreus,-83.883,9.817,Velasco etal16
10205,6768,cupreus,-83.883,9.817,Velasco etal16
10206,6769,cupreus,-83.868,9.838,Velasco etal16
10207,6770,cupreus,-83.923,9.861,Velasco etal16
10208,6771,cupreus,-84.033,9.883,Velasco etal16
10209,6772,cupreus,-84.033,9.883,Velasco etal16
10210,6773,cupreus,-84.07,9.89,Velasco etal16
10211,6774,cupreus,-84.533,9.9,Velasco etal16
10212,6775,cupreus,-84.533,9.9,Velasco etal16
10213,6776,cupreus,-84.05,9.9,Velasco etal16
10214,6777,cupreus,-84.14,9.91,Velasco etal16
10215,6778,cupreus,-84.08,9.91,Velasco etal16
10216,6779,cupreus,-84.524,9.912,Velasco etal16
10217,6780,cupreus,-84.2,9.93,Velasco etal16
10218,6781,cupreus,-84.18,9.93,Velasco etal16
10219,6782,cupreus,-84.05,9.93,Velasco etal16
10220,6783,cupreus,-84.083,9.933,Velasco etal16
10221,6784,cupreus,-84.083,9.933,Velasco etal16
10222,6785,cupreus,-84.083,9.933,Velasco etal16
10223,6786,cupreus,-84.199,9.933,Velasco etal16
10224,6787,cupreus,-84.183,9.933,Velasco etal16
10225,6788,cupreus,-84.091,9.938,Velasco etal16
10226,6789,cupreus,-84.053,9.939,Velasco etal16
10227,6790,cupreus,-84.053,9.939,Velasco etal16
10228,6791,cupreus,-84.05,9.94,Velasco etal16
10229,6792,cupreus,-84.184,9.948,Velasco etal16
10230,6793,cupreus,-84.104,9.952,Velasco etal16
10231,6794,cupreus,-84.104,9.952,Velasco etal16
10232,6795,cupreus,-84.18,9.96,Velasco etal16
10233,6796,cupreus,-84.32,9.961,Velasco etal16
10234,6797,cupreus,-84.117,9.967,Velasco etal16
10235,6798,cupreus,-84.317,9.967,Velasco etal16
10236,6799,cupreus,-84.733,9.967,Velasco etal16
10237,6800,cupreus,-84.733,9.967,Velasco etal16
10238,6801,cupreus,-84.667,9.983,Velasco etal16
10239,6802,cupreus,-84.667,9.983,Velasco etal16
10240,6803,cupreus,-84.211,9.994,Velasco etal16
10241,6804,cupreus,-84.211,9.994,Velasco etal16
10242,6805,cupreus,-83.033,10,Velasco etal16
10243,6806,cupreus,-83.03,10,Velasco etal16
10244,6807,cupreus,-84.42,10.03,Velasco etal16
10245,6808,cupreus,-84.31,10.03,Velasco etal16
10246,6809,cupreus,-84.233,10.036,Velasco etal16
10247,6810,cupreus,-84.233,10.036,Velasco etal16
10248,6811,cupreus,-84.9,10.04,Velasco etal16
10249,6812,cupreus,-84.755,10.045,Velasco etal16
10250,6813,cupreus,-84.755,10.045,Velasco etal16
10251,6814,cupreus,-84.76,10.05,Velasco etal16
10252,6815,cupreus,-84.83,10.08,Velasco etal16
10253,6816,cupreus,-84.41,10.08,Velasco etal16
10254,6817,cupreus,-85.45,10.12,Velasco etal16
10255,6818,cupreus,-85.434,10.13,Velasco etal16
10256,6819,cupreus,-85.434,10.13,Velasco etal16
10257,6820,cupreus,-85.434,10.13,Velasco etal16
